job_title,experience_level,salary_in_usd,company_location
Data Scientist,MI,180000,US
Data Scientist,MI,120000,US
Data Engineer,EN,160000,US
Data Engineer,EN,135000,US
Data Analyst,SE,192500,US
Data Analyst,SE,140000,US
Data Engineer,SE,152500,US
Data Engineer,SE,130000,US
Data Analyst,SE,65000,US
Data Analyst,SE,55000,US
Data Engineer,SE,178750,US
Data Engineer,SE,160000,US
Data Scientist,MI,63040,FR
Data Scientist,MI,52533,FR
Machine Learning Scientist,MI,165000,US
Machine Learning Scientist,MI,135000,US
Analytics Engineer,SE,170000,US
Analytics Engineer,SE,125000,US
Data Engineer,SE,105000,US
Data Engineer,SE,70000,US
Data Scientist,SE,130000,US
Data Scientist,SE,95000,US
Data Scientist,SE,203500,US
Data Scientist,SE,152000,US
Data Engineer,SE,197430,US
Data Engineer,SE,134760,US
Data Scientist,MI,120000,US
Data Engineer,SE,197000,US
Data Engineer,SE,99000,US
Data Engineer,SE,220000,US
Data Engineer,SE,162000,US
Data Engineer,MI,110446,LT
Data Engineer,MI,79178,LT
Data Scientist,MI,70186,GB
Data Scientist,MI,51716,GB
Data Architect,SE,149040,US
Data Architect,SE,113900,US
Business Data Analyst,MI,95000,US
Data Analyst,SE,115000,US
Data Analyst,SE,171000,AU
Data Engineer,SE,100000,US
Data Engineer,SE,78000,US
Data Engineer,SE,120000,US
Data Engineer,SE,95000,US
Data Specialist,SE,110000,US
Data Specialist,SE,70000,US
Data Analytics Consultant,EN,50000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Analyst,MI,150000,US
Data Analyst,MI,100000,US
Data Engineer,SE,230000,US
Data Engineer,SE,154600,US
Machine Learning Engineer,SE,204500,US
Machine Learning Engineer,SE,142200,US
Data Engineer,MI,160000,US
Data Engineer,MI,75000,US
Data Scientist,SE,47280,ES
Data Scientist,SE,37824,ES
Data Engineer,SE,213000,US
Data Engineer,SE,152000,US
Data Scientist,SE,140000,US
Data Scientist,SE,120000,US
Data Scientist,SE,110000,US
Data Scientist,SE,70000,US
Machine Learning Software Engineer,SE,227200,CA
Machine Learning Software Engineer,SE,168000,CA
Data Scientist,MI,64090,DE
Data Scientist,MI,60938,DE
Machine Learning Engineer,SE,243000,US
Machine Learning Engineer,SE,183000,US
Data Engineer,SE,175000,US
Data Engineer,SE,150000,US
Data Scientist,MI,130000,US
Data Scientist,MI,90000,US
Data Analyst,MI,165000,US
Data Analyst,MI,124000,US
Data Engineer,SE,178000,CA
Data Engineer,SE,132000,CA
Data Engineer,SE,130000,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Data Analyst,SE,116000,US
Data Analyst,SE,96000,US
Data Analyst,SE,92350,GB
Data Analyst,SE,70186,GB
Data Analyst,SE,105000,US
Data Analyst,SE,70000,US
Machine Learning Researcher,MI,105236,CA
Data Engineer,SE,194000,US
Data Engineer,SE,129400,US
Data Architect,SE,190000,US
Data Architect,SE,135000,US
Data Analyst,SE,100000,US
Data Analyst,SE,70000,US
Machine Learning Engineer,EN,189750,US
Machine Learning Engineer,EN,140250,US
Data Analyst,SE,130000,US
Data Analyst,SE,100000,US
Data Analyst,MI,160000,US
Data Analyst,MI,109000,US
Data Analyst,MI,206000,US
Data Analyst,MI,160000,US
Data Engineer,SE,135000,US
Data Engineer,SE,120000,US
Machine Learning Engineer,SE,115573,FR
Machine Learning Engineer,SE,73546,FR
Data Engineer,EN,160000,US
Data Engineer,EN,135000,US
Data Analyst,MI,150000,US
Data Analyst,MI,100000,US
Data Engineer,MI,120000,US
Data Engineer,MI,95000,US
Data Engineer,SE,68293,ES
Data Engineer,SE,42026,ES
Data Engineer,SE,191200,US
Data Engineer,SE,130000,US
Data Engineer,SE,191200,US
Data Engineer,SE,130000,US
Machine Learning Research Engineer,EN,66192,DE
Data Engineer,SE,230000,US
Data Engineer,SE,154600,US
Data Engineer,SE,120000,US
Data Engineer,SE,95000,US
Data Scientist,SE,140000,US
Data Scientist,SE,120000,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Data Analyst,MI,80000,US
Data Engineer,SE,185900,US
Data Engineer,SE,129300,US
Analytics Engineer,SE,135000,US
Analytics Engineer,SE,110000,US
Data Analytics Manager,MI,155000,US
Data Analytics Manager,MI,140000,US
Data Engineer,SE,205000,US
Data Engineer,SE,150000,US
Data Engineer,SE,179500,US
Data Engineer,SE,134000,US
Data Scientist,MI,180000,US
Data Scientist,MI,120000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Scientist,SE,175000,US
Data Scientist,SE,145000,US
Data Architect,SE,235000,US
Data Architect,SE,175000,US
Data Scientist,EN,27317,ES
Data Engineer,MI,160000,US
Data Engineer,MI,90000,US
Data Engineer,SE,68293,ES
Data Engineer,SE,36773,ES
Data Engineer,SE,145000,US
Data Engineer,SE,115000,US
Data Specialist,MI,165000,US
Data Specialist,MI,135000,US
Data Engineer,SE,168400,US
Data Engineer,SE,105200,US
Data Engineer,SE,200000,US
Data Engineer,SE,160000,US
Data Scientist,SE,47280,ES
Data Scientist,SE,37824,ES
Data Scientist,SE,198800,US
Data Scientist,SE,122600,US
Machine Learning Engineer,EN,100000,IR
BI Data Analyst,MI,105066,FR
Data Analyst,SE,130000,US
Data Analyst,SE,100000,US
Analytics Engineer,MI,104663,GB
Analytics Engineer,MI,73880,GB
Data Engineer,SE,125000,US
Data Engineer,SE,110000,US
Data Analyst,MI,165000,US
Data Analyst,MI,124000,US
Data Scientist,SE,148000,US
Data Scientist,SE,107000,US
Data Analyst,MI,150000,US
Data Analyst,MI,100000,US
Data Engineer,EN,160000,US
Data Engineer,EN,135000,US
Data Engineer,MI,120000,US
Data Engineer,MI,95000,US
Data Engineer,SE,153600,US
Data Engineer,SE,106800,US
Data Analyst,MI,100000,CA
Data Analyst,MI,65000,CA
Data Engineer,MI,120000,US
Data Engineer,MI,95000,US
Data Engineer,SE,63040,PT
Data Engineer,SE,36773,PT
Data Engineer,EX,239000,US
Data Scientist,SE,299500,US
Data Scientist,SE,245100,US
Data Scientist,SE,168000,US
Data Scientist,SE,130000,US
Data Scientist,SE,136000,US
Data Scientist,SE,104000,US
Data Engineer,MI,161000,US
Data Engineer,MI,118000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Scientist,SE,247500,US
Data Scientist,SE,172200,US
Data Management Specialist,SE,68293,IT
Data Analyst,SE,177000,US
Data Analyst,SE,131000,US
Data Engineer,SE,146000,US
Data Engineer,SE,102000,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Data Engineer,SE,135000,US
Data Engineer,SE,100000,US
Data Engineer,MI,80000,US
Data Engineer,MI,65000,US
Data Engineer,SE,135000,US
Data Engineer,SE,100000,US
Data Engineer,SE,61566,GB
Data Engineer,SE,43096,GB
Data Engineer,MI,175000,US
Data Engineer,MI,135000,US
Data Scientist,EN,80000,US
Data Engineer,SE,231250,US
Data Engineer,SE,138750,US
Analytics Engineer,SE,193750,US
Analytics Engineer,SE,116250,US
Data Engineer,SE,231250,US
Data Engineer,SE,138750,US
Analytics Engineer,SE,231250,US
Analytics Engineer,SE,138750,US
Analytics Engineer,SE,231250,US
Analytics Engineer,SE,138750,US
Data Engineer,SE,193750,US
Data Engineer,SE,116250,US
Data Scientist,SE,208000,US
Data Scientist,SE,127000,US
Machine Learning Engineer,SE,204500,US
Machine Learning Engineer,SE,142200,US
Data Engineer,SE,185900,US
Data Engineer,SE,129300,US
Data Scientist,SE,47280,ES
Data Scientist,SE,37824,ES
Machine Learning Engineer,SE,204500,US
Machine Learning Engineer,SE,142200,US
Data Scientist,SE,205000,US
Data Scientist,SE,185000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Machine Learning Engineer,SE,247500,US
Machine Learning Engineer,SE,172200,US
Data Engineer,EN,160000,US
Data Engineer,EN,135000,US
Data Analyst,MI,150000,US
Data Analyst,MI,100000,US
Data Analyst,SE,110000,US
Data Analyst,SE,95000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Scientist,EN,17684,HU
Data Engineer,SE,191200,US
Data Engineer,SE,130000,US
Data Scientist,SE,225000,US
Data Scientist,SE,156400,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Machine Learning Engineer,SE,204500,US
Machine Learning Engineer,SE,142200,US
Machine Learning Engineer,MI,104663,GB
Machine Learning Engineer,MI,80036,GB
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Scientist,SE,140700,US
Data Scientist,SE,93800,US
Data Scientist,SE,135000,US
Data Analyst,SE,115934,US
Data Analyst,SE,81666,US
Machine Learning Engineer,MI,104697,CH
Machine Learning Developer,EN,33000,DE
Machine Learning Scientist,EN,34672,DE
Machine Learning Engineer,SE,201000,US
Machine Learning Engineer,SE,119000,US
Data Engineer,SE,175000,US
Data Engineer,SE,150000,US
Data Analyst,SE,154560,US
Data Analyst,SE,123648,US
Data Analyst,SE,130000,US
Data Analyst,SE,100000,US
Data Engineer,MI,170000,US
Data Engineer,MI,145000,US
Data Engineer,SE,135000,US
Data Engineer,SE,100000,US
Data Scientist,SE,247500,US
Data Scientist,SE,172200,US
Data Scientist,SE,177500,US
Data Scientist,SE,134000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Architect,SE,192564,US
Data Architect,SE,144854,US
Data Analyst,SE,130000,US
Data Analyst,SE,105000,US
Data Engineer,SE,179305,US
Data Engineer,SE,142127,US
Data Engineer,SE,225000,US
Data Scientist,SE,243900,US
Data Scientist,SE,156600,US
Data Analyst,MI,206000,US
Data Analyst,MI,160000,US
Data Analyst,MI,109000,US
Data Analyst,MI,79000,US
Data Analyst,MI,160000,US
Data Analyst,MI,109000,US
Data Scientist Lead,MI,89306,AT
Data Engineer,SE,182500,US
Data Engineer,SE,128500,US
Data Engineer,MI,160000,US
Data Engineer,MI,90000,US
Data Manager,EN,77300,US
Data Manager,EN,45600,US
Data Analyst,SE,127000,US
Data Analyst,SE,110000,US
Data Architect,SE,210000,US
Data Architect,SE,136000,US
Data Engineer,SE,170000,US
Data Engineer,SE,140000,US
Data Engineer,SE,247500,US
Data Engineer,SE,172200,US
Data Engineer,SE,225000,US
Data Engineer,SE,184100,US
Machine Learning Engineer,MI,130000,US
Machine Learning Engineer,MI,90000,US
Data Scientist,MI,120000,US
Data Scientist,MI,100000,US
Data Scientist,MI,85000,US
Data Scientist,MI,78000,US
Data Engineer,SE,161000,US
Data Engineer,SE,110000,US
Data Scientist,SE,136000,US
Data Scientist,SE,104000,US
Data Scientist,SE,47280,ES
Data Scientist,SE,37824,ES
Head of Data,EX,205000,US
Head of Data,EX,160000,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Data Engineer,EN,61566,GB
Data Engineer,EN,49253,GB
Data Engineer,SE,160000,US
Data Engineer,SE,130000,US
Data Scientist,SE,245000,US
Data Scientist,SE,180000,US
Data Engineer,SE,135000,US
Data Engineer,SE,100000,US
Data Engineer,SE,220000,US
Data Engineer,SE,150000,US
Data Scientist,SE,198440,US
Data Scientist,SE,144000,US
Data Engineer,SE,240000,US
Data Engineer,SE,170000,US
Data Scientist,SE,198440,US
Data Scientist,SE,144000,US
Data Analyst,MI,150000,US
Data Analyst,MI,100000,US
Data Analyst,SE,120000,US
Data Analyst,SE,95000,US
Data Scientist,MI,57872,GB
Data Analyst,EN,64000,US
Data Scientist,EN,39925,FR
Machine Learning Engineer,SE,187200,CA
Machine Learning Engineer,SE,116100,CA
Data Analyst,SE,150000,US
Data Analyst,SE,127000,US
Data Engineer,SE,275000,US
Data Engineer,SE,166000,US
Data Scientist,SE,159699,US
Data Scientist,SE,138938,US
Data Analyst,SE,166700,US
Data Analyst,SE,119000,US
Data Analyst,SE,130000,US
Data Analyst,SE,100000,US
Analytics Engineer,SE,103432,GB
Analytics Engineer,SE,92350,GB
Data Analyst,SE,80000,US
Data Analyst,SE,52500,US
Data Engineer,SE,236000,US
Data Engineer,SE,182000,US
Data Scientist,SE,180000,US
Data Scientist,SE,140000,US
Data Scientist,SE,225000,US
Data Scientist,SE,156400,US
Data Analyst,SE,135000,US
Data Analyst,SE,100000,US
Machine Learning Engineer,SE,204500,US
Machine Learning Engineer,SE,142200,US
Data Analyst,EN,125404,US
Data Engineer,SE,130000,US
Data Engineer,SE,195000,US
Data Engineer,SE,175000,US
Data Engineer,SE,155000,US
Data Engineer,SE,110000,US
Data Operations Analyst,SE,123000,US
Data Operations Analyst,SE,92250,US
Data Engineer,SE,170000,US
Data Engineer,SE,150000,US
Machine Learning Engineer,MI,180000,US
Machine Learning Engineer,MI,100000,US
Data Engineer,SE,97000,US
Data Engineer,SE,90000,US
Data Engineer,SE,200000,US
Data Engineer,SE,160000,US
Machine Learning Engineer,SE,210000,US
Machine Learning Engineer,SE,180000,US
Data Engineer,SE,260000,US
Data Engineer,SE,180000,US
Analytics Engineer,EX,210000,US
Analytics Engineer,EX,157000,US
Data Scientist,EN,180000,US
Data Scientist,EN,100000,US
Data Analyst,MI,80000,US
Data Analyst,MI,52500,US
Data Architect,SE,128000,US
Data Architect,SE,81500,US
Data Operations Engineer,SE,105000,US
Data Operations Engineer,SE,70000,US
Data Scientist,SE,175000,US
Data Scientist,SE,122500,US
Data Engineer,SE,171000,US
Data Engineer,SE,117000,US
Data Scientist,SE,202800,US
Data Scientist,SE,104300,US
Data Analyst,SE,50432,ES
Data Analyst,SE,36773,ES
Data Engineer,SE,197000,US
Data Engineer,SE,99000,US
Data Engineer,SE,160000,US
Data Engineer,SE,110000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Scientist,MI,30000,MX
Analytics Engineer,MI,78000,BR
Analytics Engineer,MI,48000,BR
Data Engineer,SE,170000,US
Data Engineer,SE,130000,US
Data Analyst,SE,150000,US
Data Analyst,SE,95000,US
Data Engineer,MI,78000,BR
Data Engineer,MI,42000,BR
Data Architect,SE,230400,US
Data Engineer,SE,145000,US
Data Engineer,SE,115000,US
Data Analyst,SE,175950,US
Data Analyst,SE,130050,US
Data Engineer,SE,205600,US
Data Engineer,SE,105700,US
Data Analyst,SE,236600,US
Data Analyst,SE,89200,US
Data Scientist,MI,84000,BR
Data Scientist,MI,54000,BR
Data Scientist,EN,80000,US
Marketing Data Analyst,SE,200000,GB
Data Scientist,EN,73742,CA
Data Scientist,SE,165000,US
Data Scientist,EN,33246,GB
Data Engineer,SE,185900,US
Data Engineer,SE,129300,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Data Engineer,MI,75050,AU
Data Engineer,SE,225000,US
Data Engineer,SE,184100,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Scientist,SE,225000,US
Data Scientist,SE,156400,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Machine Learning Engineer,EN,108000,US
Data Scientist,SE,155000,US
Data Scientist,SE,38000,US
Data Analyst,MI,85000,US
Data Analyst,MI,65000,US
Data Scientist,SE,155000,US
Data Scientist,SE,38000,US
Data Engineer,MI,110820,GB
Data Engineer,MI,92350,GB
Data Scientist,SE,153600,US
Data Scientist,SE,106800,US
Data Scientist,SE,185000,US
Data Scientist,SE,50000,US
Data Engineer,SE,185900,US
Data Engineer,SE,129300,US
Data Scientist,SE,155000,US
Data Scientist,SE,38000,US
Data Scientist,SE,168000,US
Data Scientist,SE,130000,US
Data Scientist,SE,123400,US
Data Scientist,SE,88100,US
Data Scientist,SE,120000,US
Data Scientist,SE,55000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Engineer,SE,191200,US
Data Engineer,SE,130000,US
Data Analyst,SE,169000,US
Data Analyst,SE,110600,US
Analytics Engineer,SE,150000,US
Analytics Engineer,SE,120000,US
Data Scientist,SE,139000,US
Data Scientist,SE,122000,US
Data Scientist,SE,185900,US
Data Scientist,SE,129300,US
Data Analyst,SE,139600,US
Data Analyst,SE,85700,US
Data Engineer,SE,185000,US
Data Engineer,SE,50000,US
Data Engineer,SE,185900,US
Data Engineer,SE,129300,US
Data Scientist,SE,225000,US
Data Scientist,SE,156400,US
Data Scientist,SE,200000,US
Data Scientist,SE,175000,US
Data Engineer,SE,185900,US
Data Engineer,SE,129300,US
Machine Learning Engineer,MI,148500,US
Machine Learning Engineer,MI,98200,US
Data Analyst,SE,115000,US
Data Analyst,SE,95000,US
Data Architect,SE,225000,US
Data Architect,SE,66000,US
Data Scientist,SE,185000,US
Data Scientist,SE,50000,US
Data Scientist,SE,47280,ES
Data Scientist,SE,37824,ES
Data Manager,MI,134000,US
Data Manager,MI,98000,US
Data Analyst,MI,105000,US
Data Analyst,MI,62000,US
BI Data Analyst,EN,57000,US
Big Data Engineer,SE,161311,CA
Data Scientist,MI,144200,US
Data Scientist,MI,115360,US
Data Scientist,MI,83171,AU
Principal Data Architect,SE,38154,IN
Data Engineer,SE,73546,PT
Data Engineer,SE,42026,PT
Data Engineer,SE,170000,US
Data Engineer,SE,150000,US
Data Architect,SE,180000,US
Data Architect,SE,160000,US
Data Scientist,MI,108000,US
Machine Learning Manager,SE,200000,US
Machine Learning Manager,SE,150000,US
Data Manager,EX,125976,CA
Data Engineer,SE,188700,US
Data Engineer,SE,160395,US
Data Analyst,SE,115934,US
Data Analyst,SE,81666,US
Data Engineer,SE,225000,US
Data Scientist,SE,198440,US
Data Scientist,SE,144000,US
Data Analyst,SE,50432,ES
Data Analyst,SE,36773,ES
Data Scientist,MI,75648,DE
Lead Data Scientist,SE,156868,US
Data Scientist,SE,198440,US
Data Scientist,SE,144000,US
Lead Machine Learning Engineer,SE,69344,PT
Data Analyst,SE,90000,US
Data Engineer,SE,200000,US
Data Engineer,SE,180000,US
Analytics Engineer,MI,108000,US
Analytics Engineer,MI,85000,US
Machine Learning Engineer,SE,210000,US
Machine Learning Engineer,SE,180000,US
Data Engineer,SE,165000,US
Data Engineer,SE,132000,US
Analytics Engineer,SE,130000,US
Analytics Engineer,SE,110000,US
BI Data Analyst,MI,45050,AU
Data Analyst,EN,42028,AU
Data Analytics Engineer,MI,135000,US
Data Engineer,SE,178800,US
Data Engineer,SE,132100,US
Data Analyst,EN,20000,US
Machine Learning Engineer,SE,140000,CA
Machine Learning Engineer,SE,110000,CA
Data Engineer,SE,160000,US
Data Engineer,SE,85000,US
Data Engineer,EX,187200,US
Data Engineer,EX,116100,US
Data Engineer,SE,200000,US
Data Engineer,SE,145000,US
Data Engineer,SE,229998,US
Data Engineer,SE,154545,US
Data Scientist,SE,215000,US
Data Scientist,SE,159000,US
Data Engineer,SE,229998,US
Data Engineer,SE,154545,US
Data Scientist Lead,SE,183000,US
Data Analyst,SE,99750,US
Data Analyst,SE,68400,US
Data Scientist,SE,236900,US
Data Scientist,SE,159200,US
Data Scientist,SE,243225,US
Data Scientist,SE,179775,US
Data Engineer,SE,175000,US
Data Engineer,SE,150000,US
Machine Learning Engineer,SE,210000,US
Machine Learning Engineer,SE,180000,US
Data Scientist,SE,148000,US
Data Scientist,SE,128000,US
Data Architect,SE,190000,US
Data Architect,SE,135000,US
Analytics Engineer,SE,130000,US
Analytics Engineer,SE,110000,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Engineer,SE,160000,US
Data Engineer,SE,85000,US
Data Scientist,SE,218000,US
Data Scientist,SE,145300,US
Machine Learning Engineer,SE,195400,US
Machine Learning Engineer,SE,131300,US
Data Specialist,EN,105000,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Scientist,SE,207000,US
Data Scientist,SE,153000,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Analyst,SE,110000,US
Data Analyst,SE,99000,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Machine Learning Engineer,SE,200000,PR
Machine Learning Engineer,SE,135000,PR
Data Scientist,SE,207000,US
Data Scientist,SE,153000,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Scientist,SE,191475,US
Data Scientist,SE,141525,US
Data Engineer,SE,195700,US
Data Engineer,SE,130500,US
Machine Learning Engineer,SE,130000,US
Machine Learning Engineer,SE,84000,US
Data Operations Engineer,MI,100000,US
Data Operations Engineer,MI,60000,US
Data Engineer,MI,80036,GB
Data Engineer,MI,67723,GB
Data Engineer,SE,141300,US
Data Engineer,SE,102100,US
Data Analyst,SE,50432,ES
Data Analyst,SE,36773,ES
Business Data Analyst,MI,150000,US
Data Scientist,MI,102200,GB
Data Scientist,EN,22892,IN
Data Analyst,SE,144000,US
Data Analyst,SE,113000,US
Data Architect,SE,195400,US
Data Architect,SE,131300,US
Machine Learning Engineer,SE,195400,US
Machine Learning Engineer,SE,131300,US
Data Architect,SE,195400,US
Data Architect,SE,131300,US
Data Architect,SE,190000,US
Data Architect,SE,135000,US
Data Engineer,SE,135000,US
Data Engineer,SE,80000,US
Data Engineer,SE,160000,US
Data Engineer,SE,85000,US
Data Engineer,SE,178800,US
Data Engineer,SE,132100,US
Machine Learning Engineer,SE,63040,FI
